\COMMENT ----------------------------------------------------------------------
\COMMENT This is the results of a Spitzer Heritage Archive (SHA) search.
\COMMENT The SHA is resident at the NASA/IPAC Infrared Science Archive (IRSA)
\COMMENT at the Infrared Processing and Analysis Center (IPAC)
\COMMENT http://irsa.ipac.caltech.edu/applications/Spitzer/SHA/
\COMMENT More information on the Spitzer Space Telescope and the SHA and more 
\COMMENT search options can be found at that site.
\COMMENT Program ID search on spirits10
\COMMENT conducted on Tue Jan 17 17:42:25 PST 2017, by Guest
\COMMENT ----------------------------------------------------------------------
\RowsRetrieved = 578
\ORIGIN = NASA/IPAC Infrared Science Archive (IRSA), Caltech/JPL
\fixlen = T
\primary = 0
\
\ created from statement: select into /hydra/workarea/heritage/temp_files/aorByProgramID4582005289747311881.tbl col targetname, raj2000, decj2000, naifid, modedisplayname, reqkey, reqtitle, reqbegintime, reqendtime, progid, pi from /hydra/workarea/heritage/perm_files/aorByProgramID3401693270593452830.tbl with complete_header
\
|Target_name                             |RA(J2000)     |Dec(J2000)    |NAIF_ID    |Instrument/Mode                                   |AORKEY     |AOR_label                                                                                                                                                                                                                                                      |Observation_start_time |Observation_end_time   |Program_ID |PI                                                |
 NGC3079                                      150.493500      55.680333             IRAC Map PC                                        50589440    PGC29050-2                                                                                                                                                                                                                                                      2014-06-19 07:26:26     2014-06-19 07:52:21     10136       Kasliwal, Mansi                                    
 NGC3077                                      150.833417      68.733694             IRAC Map PC                                        50592512    PGC29146-2                                                                                                                                                                                                                                                      2014-06-19 03:33:26     2014-06-19 03:59:20     10136       Kasliwal, Mansi                                    
 NGC6684                                      282.239083     -65.173806             IRAC Map PC                                        50602240    PGC62453-0                                                                                                                                                                                                                                                      2014-06-24 15:29:24     2014-06-24 15:55:18     10136       Kasliwal, Mansi                                    
 MESSIER108                                   167.879083      55.674000             IRAC Map PC                                        50635520    PGC34030-2                                                                                                                                                                                                                                                      2014-06-19 07:54:38     2014-06-19 08:20:34     10136       Kasliwal, Mansi                                    
 HolmbergII                                   124.766250      70.719222             IRAC Map PC                                        50639872    PGC23324-1                                                                                                                                                                                                                                                      2014-06-19 06:57:43     2014-06-19 07:23:37     10136       Kasliwal, Mansi                                    
 NGC2280                                      101.204542     -27.638583             IRAC Map PC                                        50640896    PGC19531-2                                                                                                                                                                                                                                                      2014-06-13 17:49:12     2014-06-13 18:15:05     10136       Kasliwal, Mansi                                    
 MESSIER082                                   148.968458      69.679694             IRAC Map PC                                        51041792    PGC28655-9                                                                                                                                                                                                                                                      2014-06-23 17:03:46     2014-06-23 17:15:42     10136       Kasliwal, Mansi                                    
 NGC3198                                      154.978958      45.549694             IRAC Map PC                                        50503424    PGC30197-2                                                                                                                                                                                                                                                      2014-06-30 13:11:37     2014-06-30 13:37:33     10136       Kasliwal, Mansi                                    
 NGC3184                                      154.570792      41.424361             IRAC Map PC                                        50509568    PGC30087-2                                                                                                                                                                                                                                                      2014-07-06 12:16:47     2014-07-06 12:42:41     10136       Kasliwal, Mansi                                    
 NGC4157                                      182.768083      50.483611             IRAC Map PC                                        50514432    PGC38795-2                                                                                                                                                                                                                                                      2014-07-11 21:42:22     2014-07-11 22:08:16     10136       Kasliwal, Mansi                                    
 NGC6822                                      296.240708     -14.803111             IRAC Map PC                                        50530816    PGC63616-0                                                                                                                                                                                                                                                      2014-07-01 02:57:46     2014-07-01 03:23:41     10136       Kasliwal, Mansi                                    
 NGC2903                                      143.042083      21.501667             IRAC Map PC                                        50531072    PGC27077-2                                                                                                                                                                                                                                                      2014-06-30 11:44:48     2014-06-30 12:10:46     10136       Kasliwal, Mansi                                    
 NGC1511                                       59.903833     -67.634167             IRAC Map PC                                        50532352    PGC14236-2                                                                                                                                                                                                                                                      2014-07-11 18:16:58     2014-07-11 18:42:51     10136       Kasliwal, Mansi                                    
 NGC4026                                      179.854958      50.961667             IRAC Map PC                                        50551296    PGC37760-2                                                                                                                                                                                                                                                      2014-07-11 16:01:56     2014-07-11 16:27:50     10136       Kasliwal, Mansi                                    
 NGC3319                                      159.789583      41.686778             IRAC Map PC                                        50570240    PGC31671-2                                                                                                                                                                                                                                                      2014-07-04 08:03:37     2014-07-04 08:29:33     10136       Kasliwal, Mansi                                    
 SextansB                                     150.000000       5.332278             IRAC Map PC                                        50573312    PGC28913-2                                                                                                                                                                                                                                                      2014-07-12 12:44:32     2014-07-12 13:10:28     10136       Kasliwal, Mansi                                    
 NGC3432                                      163.129208      36.619472             IRAC Map PC                                        50579456    PGC32643-2                                                                                                                                                                                                                                                      2014-07-06 12:44:32     2014-07-06 13:10:28     10136       Kasliwal, Mansi                                    
 IC2233                                       123.495167      45.743639             IRAC Map PC                                        50594304    PGC23071-1                                                                                                                                                                                                                                                      2014-07-11 04:55:37     2014-07-11 05:21:31     10136       Kasliwal, Mansi                                    
 NGC3726                                      173.338208      47.029083             IRAC Map PC                                        50610176    PGC35676-2                                                                                                                                                                                                                                                      2014-07-12 00:11:47     2014-07-12 00:37:42     10136       Kasliwal, Mansi                                    
 NGC3631                                      170.265292      53.171028             IRAC Map PC                                        50620160    PGC34767-2                                                                                                                                                                                                                                                      2014-07-05 17:14:10     2014-07-05 17:40:04     10136       Kasliwal, Mansi                                    
 LeoI                                         152.115917      12.306667             IRAC Map PC                                        50628608    PGC29488-2                                                                                                                                                                                                                                                      2014-07-11 15:04:27     2014-07-11 15:30:23     10136       Kasliwal, Mansi                                    
 ESO209-G009                                  119.564542     -49.854111             IRAC Map PC                                        50640640    PGC22338-0                                                                                                                                                                                                                                                      2014-07-10 13:02:59     2014-07-10 13:28:52     10136       Kasliwal, Mansi                                    
 MESSIER082                                   148.968458      69.679694             IRAC Map PC                                        51041536    PGC28655-10                                                                                                                                                                                                                                                     2014-07-08 07:06:23     2014-07-08 07:28:41     10136       Kasliwal, Mansi                                    
 NGC1313                                       49.564208     -66.497361             IRAC Map PC                                        50504704    PGC12286-0                                                                                                                                                                                                                                                      2014-02-12 22:58:09     2014-02-12 23:24:02     10136       Kasliwal, Mansi                                    
 NGC2976                                      146.814583      67.917389             IRAC Map PC                                        50512896    PGC28120-1                                                                                                                                                                                                                                                      2014-02-11 12:39:20     2014-02-11 13:05:14     10136       Kasliwal, Mansi                                    
 NGC4157                                      182.768083      50.483611             IRAC Map PC                                        50515456    PGC38795-0                                                                                                                                                                                                                                                      2014-02-08 14:44:40     2014-02-08 15:10:34     10136       Kasliwal, Mansi                                    
 NGC3486                                      165.099750      28.974806             IRAC Map PC                                        50518272    PGC33166-0                                                                                                                                                                                                                                                      2014-02-08 13:47:23     2014-02-08 14:13:17     10136       Kasliwal, Mansi                                    
 ESO494-G026                                  121.546042     -27.528000             IRAC Map PC                                        50519808    PGC22746-1                                                                                                                                                                                                                                                      2014-02-12 21:59:46     2014-02-12 22:25:40     10136       Kasliwal, Mansi                                    
 NGC2683                                      133.171667      33.421111             IRAC Map PC                                        50527488    PGC24930-1                                                                                                                                                                                                                                                      2014-02-11 14:38:08     2014-02-11 15:04:03     10136       Kasliwal, Mansi                                    
 NGC1511                                       59.903833     -67.634167             IRAC Map PC                                        50532864    PGC14236-1                                                                                                                                                                                                                                                      2014-02-12 22:30:46     2014-02-12 22:56:39     10136       Kasliwal, Mansi                                    
 NGC7424                                      344.326333     -41.070528             IRAC Map PC                                        50535680    PGC70096-2                                                                                                                                                                                                                                                      2014-02-12 23:36:48     2014-02-13 00:02:41     10136       Kasliwal, Mansi                                    
 NGC3365                                      161.552542       1.813333             IRAC Map PC                                        50543872    PGC32153-0                                                                                                                                                                                                                                                      2014-02-18 20:46:13     2014-02-18 21:12:07     10136       Kasliwal, Mansi                                    
 NGC3377                                      161.926667      13.985639             IRAC Map PC                                        50546176    PGC32249-0                                                                                                                                                                                                                                                      2014-02-11 04:59:48     2014-02-11 05:25:42     10136       Kasliwal, Mansi                                    
 NGC4026                                      179.854958      50.961667             IRAC Map PC                                        50551808    PGC37760-0                                                                                                                                                                                                                                                      2014-02-11 07:55:46     2014-02-11 08:21:39     10136       Kasliwal, Mansi                                    
 MESSIER081                                   148.887917      69.065611             IRAC Map PC                                        50572288    PGC28630-1                                                                                                                                                                                                                                                      2014-02-11 11:11:52     2014-02-11 12:29:36     10136       Kasliwal, Mansi                                    
 MESSIER095                                   160.990500      11.703722             IRAC Map PC                                        50576128    PGC32007-0                                                                                                                                                                                                                                                      2014-02-12 21:28:41     2014-02-12 21:54:35     10136       Kasliwal, Mansi                                    
 IC2574                                       157.097833      68.412167             IRAC Map PC                                        50581504    PGC30819-1                                                                                                                                                                                                                                                      2014-02-11 09:52:52     2014-02-11 11:10:34     10136       Kasliwal, Mansi                                    
 NGC2090                                       86.759708     -34.251417             IRAC Map PC                                        50585856    PGC17819-1                                                                                                                                                                                                                                                      2014-02-08 12:21:42     2014-02-08 12:47:39     10136       Kasliwal, Mansi                                    
 NGC3079                                      150.493500      55.680333             IRAC Map PC                                        50589696    PGC29050-1                                                                                                                                                                                                                                                      2014-02-18 20:14:43     2014-02-18 20:40:37     10136       Kasliwal, Mansi                                    
 NGC7331                                      339.267333      34.415556             IRAC Map PC                                        50594816    PGC69327-2                                                                                                                                                                                                                                                      2014-02-19 18:24:30     2014-02-19 18:50:22     10136       Kasliwal, Mansi                                    
 NGC3384                                      162.070333      12.628500             IRAC Map PC                                        50608896    PGC32292-0                                                                                                                                                                                                                                                      2014-02-11 04:32:47     2014-02-11 04:58:41     10136       Kasliwal, Mansi                                    
 NGC3941                                      178.230583      36.986361             IRAC Map PC                                        50611456    PGC37235-0                                                                                                                                                                                                                                                      2014-02-11 07:27:24     2014-02-11 07:53:18     10136       Kasliwal, Mansi                                    
 NGC3631                                      170.265292      53.171028             IRAC Map PC                                        50620672    PGC34767-0                                                                                                                                                                                                                                                      2014-02-08 14:16:43     2014-02-08 14:42:36     10136       Kasliwal, Mansi                                    
 MESSIER105                                   161.956667      12.581611             IRAC Map PC                                        50629888    PGC32256-0                                                                                                                                                                                                                                                      2014-02-11 04:06:10     2014-02-11 04:32:03     10136       Kasliwal, Mansi                                    
 SextansA                                     152.756833      -4.691750             IRAC Map PC                                        50639360    PGC29653-0                                                                                                                                                                                                                                                      2014-02-08 12:54:12     2014-02-08 13:20:07     10136       Kasliwal, Mansi                                    
 NGC2280                                      101.204542     -27.638583             IRAC Map PC                                        50641152    PGC19531-1                                                                                                                                                                                                                                                      2014-02-11 03:13:04     2014-02-11 03:38:59     10136       Kasliwal, Mansi                                    
 MESSIER082                                   148.968458      69.679694             IRAC Map PC                                        50842112    ToO_M82_PGC28655_a                                                                                                                                                                                                                                              2014-02-07 09:16:56     2014-02-07 09:41:44     10136       Kasliwal, Mansi                                    
 MESSIER082                                   148.968458      69.679694             IRAC Map PC                                        50842368    ToO_M82_PGC28655_b                                                                                                                                                                                                                                              2014-02-12 20:14:21     2014-02-12 20:39:46     10136       Kasliwal, Mansi                                    
 MESSIER082                                   148.968458      69.679694             IRAC Map PC                                        50842624    ToO_M82_PGC28655_c                                                                                                                                                                                                                                              2014-02-19 15:01:04     2014-02-19 15:26:37     10136       Kasliwal, Mansi                                    
 NGC4051                                      180.790458      44.531278             IRAC Map PC                                        50498304    PGC38068-0                                                                                                                                                                                                                                                      2014-03-01 03:39:59     2014-03-01 04:05:51     10136       Kasliwal, Mansi                                    
 NGC4085                                      181.344583      50.352722             IRAC Map PC                                        50500864    PGC38283-0                                                                                                                                                                                                                                                      2014-03-03 00:30:28     2014-03-03 00:56:22     10136       Kasliwal, Mansi                                    
 NGC3198                                      154.978958      45.549694             IRAC Map PC                                        50503680    PGC30197-1                                                                                                                                                                                                                                                      2014-03-03 00:59:30     2014-03-03 01:25:26     10136       Kasliwal, Mansi                                    
 NGC3184                                      154.570792      41.424361             IRAC Map PC                                        50509824    PGC30087-1                                                                                                                                                                                                                                                      2014-03-03 01:27:00     2014-03-03 01:52:56     10136       Kasliwal, Mansi                                    
 NGC4656                                      190.990208      32.170250             IRAC Map PC                                        50518528    PGC42863-0                                                                                                                                                                                                                                                      2014-03-02 17:31:34     2014-03-02 17:57:27     10136       Kasliwal, Mansi                                    
 NGC4631                                      190.532417      32.543778             IRAC Map PC                                        50519296    PGC42637-0                                                                                                                                                                                                                                                      2014-03-06 17:21:24     2014-03-06 18:39:04     10136       Kasliwal, Mansi                                    
 NGC3628                                      170.070750      13.589750             IRAC Map PC                                        50520832    PGC34697-0                                                                                                                                                                                                                                                      2014-02-27 09:00:08     2014-02-27 09:26:01     10136       Kasliwal, Mansi                                    
 NGC4013                                      179.630708      43.946750             IRAC Map PC                                        50523136    PGC37691-0                                                                                                                                                                                                                                                      2014-02-27 06:41:03     2014-02-27 07:06:57     10136       Kasliwal, Mansi                                    
 NGC3109                                      150.777750     -26.158889             IRAC Map PC                                        50524672    PGC29128-0                                                                                                                                                                                                                                                      2014-02-27 19:41:47     2014-02-27 20:59:28     10136       Kasliwal, Mansi                                    
 NGC4111                                      181.762958      43.065361             IRAC Map PC                                        50528512    PGC38440-0                                                                                                                                                                                                                                                      2014-02-27 07:08:04     2014-02-27 07:33:57     10136       Kasliwal, Mansi                                    
 NGC2655                                      133.907208      78.223083             IRAC Map PC                                        50529024    PGC25069-1                                                                                                                                                                                                                                                      2014-02-27 04:21:00     2014-02-27 04:46:58     10136       Kasliwal, Mansi                                    
 NGC2903                                      143.042083      21.501667             IRAC Map PC                                        50531328    PGC27077-1                                                                                                                                                                                                                                                      2014-02-27 03:49:12     2014-02-27 04:15:09     10136       Kasliwal, Mansi                                    
 NGC4214                                      183.913042      36.328000             IRAC Map PC                                        50536960    PGC39225-0                                                                                                                                                                                                                                                      2014-03-02 17:59:22     2014-03-02 18:25:15     10136       Kasliwal, Mansi                                    
 MESSIER094                                   192.721333      41.120083             IRAC Map PC                                        50541568    PGC43495-0                                                                                                                                                                                                                                                      2014-03-06 16:53:29     2014-03-06 17:19:22     10136       Kasliwal, Mansi                                    
 NGC4293                                      185.303250      18.382500             IRAC Map PC                                        50545408    PGC39907-0                                                                                                                                                                                                                                                      2014-03-06 19:08:34     2014-03-06 19:34:28     10136       Kasliwal, Mansi                                    
 NGC4559                                      188.990417      27.959750             IRAC Map PC                                        50546944    PGC42002-0                                                                                                                                                                                                                                                      2014-03-06 18:40:38     2014-03-06 19:06:31     10136       Kasliwal, Mansi                                    
 MESSIER066                                   170.062042      12.991694             IRAC Map PC                                        50559232    PGC34695-0                                                                                                                                                                                                                                                      2014-02-27 09:26:52     2014-02-27 09:52:46     10136       Kasliwal, Mansi                                    
 NGC4096                                      181.504792      47.478472             IRAC Map PC                                        50560512    PGC38361-0                                                                                                                                                                                                                                                      2014-02-27 06:13:44     2014-02-27 06:39:37     10136       Kasliwal, Mansi                                    
 NGC4490                                      187.651500      41.643611             IRAC Map PC                                        50571776    PGC41333-0                                                                                                                                                                                                                                                      2014-02-27 07:35:33     2014-02-27 08:01:27     10136       Kasliwal, Mansi                                    
 NGC3432                                      163.129208      36.619472             IRAC Map PC                                        50579712    PGC32643-1                                                                                                                                                                                                                                                      2014-03-03 01:55:05     2014-03-03 02:20:59     10136       Kasliwal, Mansi                                    
 MESSIER082                                   148.968458      69.679694             IRAC Map PC                                        50582784    PGC28655-1                                                                                                                                                                                                                                                      2014-03-02 18:38:19     2014-03-02 19:04:00     10136       Kasliwal, Mansi                                    
 MESSIER065                                   169.732625      13.093000             IRAC Map PC                                        50584576    PGC34612-0                                                                                                                                                                                                                                                      2014-02-27 09:53:31     2014-02-27 10:19:25     10136       Kasliwal, Mansi                                    
 NGC3998                                      179.484000      55.453556             IRAC Map PC                                        50586880    PGC37642-0                                                                                                                                                                                                                                                      2014-02-27 05:45:45     2014-02-27 06:11:38     10136       Kasliwal, Mansi                                    
 NGC3077                                      150.833417      68.733694             IRAC Map PC                                        50592768    PGC29146-1                                                                                                                                                                                                                                                      2014-02-27 04:49:15     2014-02-27 05:15:11     10136       Kasliwal, Mansi                                    
 NGC4414                                      186.612667      31.223444             IRAC Map PC                                        50598144    PGC40692-0                                                                                                                                                                                                                                                      2014-02-27 08:03:44     2014-02-27 08:29:38     10136       Kasliwal, Mansi                                    
 MESSIER106                                   184.740000      47.303694             IRAC Map PC                                        50599168    PGC39600-0                                                                                                                                                                                                                                                      2014-03-02 23:11:13     2014-03-03 00:28:53     10136       Kasliwal, Mansi                                    
 MESSIER085                                   186.350250      18.191056             IRAC Map PC                                        50603264    PGC40515-0                                                                                                                                                                                                                                                      2014-03-06 19:35:29     2014-03-06 20:01:23     10136       Kasliwal, Mansi                                    
 NGC7793                                      359.457167     -32.591000             IRAC Map PC                                        50609408    PGC73049-2                                                                                                                                                                                                                                                      2014-02-27 11:47:51     2014-02-27 12:13:45     10136       Kasliwal, Mansi                                    
